Generating SQLite file /home/aihimekpen/research_summer_2026/research/results/step1_profiling_unifolm_vla0/nsight_systems_20260730_153855/unifolm_vla0_nsys.sqlite from /home/aihimekpen/research_summer_2026/research/results/step1_profiling_unifolm_vla0/nsight_systems_20260730_153855/unifolm_vla0_nsys.nsys-rep
Processing [/home/aihimekpen/research_summer_2026/research/results/step1_profiling_unifolm_vla0/nsight_systems_20260730_153855/unifolm_vla0_nsys.sqlite] with [/opt/nvidia/nsight-systems/2023.1.2/host-linux-x64/reports/cuda_gpu_trace.py]... 

 ** CUDA GPU Trace (cuda_gpu_trace):

  Start (ns)    Duration (ns)  CorrId  GrdX  GrdY  GrdZ  BlkX  BlkY  BlkZ  Reg/Trd  StcSMem (MB)  DymSMem (MB)  Bytes (MB)  Throughput (MBps)  SrcMemKd  DstMemKd           Device           Ctx  Strm         Name       
 31,285,617,3…          2,496  347,6…  1     80    1     32    16    1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void splitKreduce…
 31,285,620,8…         30,976  347,6…  1     1     1     1,0…  1     1     60       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,285,652,6…          7,616  347,7…  160   1     5     128   1     1     58       0.003         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void gemv2T_kerne…
 31,285,661,0…          2,496  347,7…  1     80    1     32    16    1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void splitKreduce…
 31,285,664,3…         31,232  347,7…  1     1     1     1,0…  1     1     60       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,285,696,4…          7,808  347,7…  160   1     5     128   1     1     58       0.003         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void gemv2T_kerne…
 31,285,705,1…          2,528  347,7…  1     80    1     32    16    1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void splitKreduce…
 31,285,708,5…         31,104  347,7…  1     1     1     1,0…  1     1     60       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,285,740,4…          7,744  347,7…  160   1     5     128   1     1     58       0.003         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void gemv2T_kerne…
 31,285,749,0…          2,529  347,7…  1     80    1     32    16    1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void splitKreduce…
 31,285,752,5…         31,265  347,7…  1     1     1     1,0…  1     1     60       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,285,784,7…          7,680  347,7…  160   1     5     128   1     1     58       0.003         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void gemv2T_kerne…
 31,285,793,1…          2,496  347,7…  1     80    1     32    16    1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void splitKreduce…
 31,285,796,6…         30,304  347,7…  1     1     1     1,0…  1     1     60       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,285,827,8…          7,713  347,7…  160   1     5     128   1     1     58       0.003         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void gemv2T_kerne…
 31,285,836,5…          2,527  347,7…  1     80    1     32    16    1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void splitKreduce…
 31,285,839,8…         30,976  347,7…  1     1     1     1,0…  1     1     60       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,285,871,8…          7,809  347,7…  160   1     5     128   1     1     58       0.003         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void gemv2T_kerne…
 31,285,880,4…          2,496  347,7…  1     80    1     32    16    1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void splitKreduce…
 31,285,883,8…         30,656  347,7…  1     1     1     1,0…  1     1     60       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,285,915,3…          7,744  347,7…  160   1     5     128   1     1     58       0.003         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void gemv2T_kerne…
 31,285,924,0…          2,527  347,7…  1     80    1     32    16    1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void splitKreduce…
 31,285,927,4…         31,617  347,7…  1     1     1     1,0…  1     1     60       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,285,959,8…          7,648  347,7…  160   1     5     128   1     1     58       0.003         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void gemv2T_kerne…
 31,285,968,2…          2,496  347,7…  1     80    1     32    16    1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void splitKreduce…
 31,285,971,6…         31,041  347,7…  1     1     1     1,0…  1     1     60       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,286,003,6…          7,648  347,7…  160   1     5     128   1     1     58       0.003         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void gemv2T_kerne…
 31,286,012,1…          2,528  347,7…  1     80    1     32    16    1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void splitKreduce…
 31,286,015,5…         31,520  347,7…  1     1     1     1,0…  1     1     60       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,286,047,9…          7,713  347,7…  160   1     5     128   1     1     58       0.003         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void gemv2T_kerne…
 31,286,056,6…          2,496  347,7…  1     80    1     32    16    1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void splitKreduce…
 31,286,060,0…         30,880  347,7…  1     1     1     1,0…  1     1     60       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,286,091,7…          7,711  347,8…  160   1     5     128   1     1     58       0.003         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void gemv2T_kerne…
 31,286,100,3…          2,528  347,8…  1     80    1     32    16    1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void splitKreduce…
 31,286,103,7…         30,368  347,8…  1     1     1     1,0…  1     1     60       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,286,135,0…          7,776  347,8…  160   1     5     128   1     1     58       0.003         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void gemv2T_kerne…
 31,286,143,6…          2,527  347,8…  1     80    1     32    16    1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void splitKreduce…
 31,286,147,0…         30,913  347,8…  1     1     1     1,0…  1     1     60       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,286,178,8…          7,648  347,8…  160   1     5     128   1     1     58       0.003         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void gemv2T_kerne…
 31,286,187,3…          2,496  347,8…  1     80    1     32    16    1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void splitKreduce…
 31,286,190,6…         30,816  347,8…  1     1     1     1,0…  1     1     60       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,286,222,5…          7,776  347,8…  160   1     5     128   1     1     58       0.003         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void gemv2T_kerne…
 31,286,231,1…          2,528  347,8…  1     80    1     32    16    1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void splitKreduce…
 31,286,234,5…         31,553  347,8…  1     1     1     1,0…  1     1     60       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,286,267,0…          7,617  347,8…  160   1     5     128   1     1     58       0.003         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void gemv2T_kerne…
 31,286,275,5…          2,496  347,8…  1     80    1     32    16    1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void splitKreduce…
 31,286,278,9…         31,264  347,8…  1     1     1     1,0…  1     1     60       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,286,311,2…          7,680  347,8…  160   1     5     128   1     1     58       0.003         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void gemv2T_kerne…
 31,286,319,6…          2,528  347,8…  1     80    1     32    16    1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void splitKreduce…
 31,286,323,0…         31,328  347,8…  1     1     1     1,0…  1     1     60       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,286,355,3…          7,776  347,8…  160   1     5     128   1     1     58       0.003         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void gemv2T_kerne…
 31,286,364,0…          2,496  347,8…  1     80    1     32    16    1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void splitKreduce…
 31,286,367,4…         30,912  347,8…  1     1     1     1,0…  1     1     60       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,286,399,2…          7,648  347,8…  160   1     5     128   1     1     58       0.003         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void gemv2T_kerne…
 31,286,407,6…          2,528  347,8…  1     80    1     32    16    1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void splitKreduce…
 31,286,411,0…         31,136  347,8…  1     1     1     1,0…  1     1     60       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,286,443,0…          7,744  347,8…  160   1     5     128   1     1     58       0.003         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void gemv2T_kerne…
 31,286,451,5…          2,496  347,8…  1     80    1     32    16    1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void splitKreduce…
 31,286,454,9…         30,592  347,8…  1     1     1     1,0…  1     1     60       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,286,486,5…          7,648  347,8…  160   1     5     128   1     1     58       0.003         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void gemv2T_kerne…
 31,286,494,9…          2,528  347,8…  1     80    1     32    16    1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void splitKreduce…
 31,286,498,3…         31,040  347,8…  1     1     1     1,0…  1     1     60       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,286,530,3…          7,712  347,9…  160   1     5     128   1     1     58       0.003         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void gemv2T_kerne…
 31,286,539,0…          2,528  347,9…  1     80    1     32    16    1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void splitKreduce…
 31,286,542,4…         31,232  347,9…  1     1     1     1,0…  1     1     60       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,286,574,4…          7,712  347,9…  160   1     5     128   1     1     58       0.003         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void gemv2T_kerne…
 31,286,583,1…          2,496  347,9…  1     80    1     32    16    1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void splitKreduce…
 31,286,586,5…         30,912  347,9…  1     1     1     1,0…  1     1     60       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,286,618,3…          7,552  347,9…  160   1     5     128   1     1     58       0.003         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void gemv2T_kerne…
 31,286,626,7…          2,528  347,9…  1     80    1     32    16    1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void splitKreduce…
 31,286,630,1…         31,456  347,9…  1     1     1     1,0…  1     1     60       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,286,662,4…          7,744  347,9…  160   1     5     128   1     1     58       0.003         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void gemv2T_kerne…
 31,286,671,1…          2,496  347,9…  1     80    1     32    16    1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void splitKreduce…
 31,286,674,5…         30,720  347,9…  1     1     1     1,0…  1     1     60       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,286,706,0…          7,712  347,9…  160   1     5     128   1     1     58       0.003         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void gemv2T_kerne…
 31,286,714,7…          2,528  347,9…  1     80    1     32    16    1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void splitKreduce…
 31,286,718,1…         31,264  347,9…  1     1     1     1,0…  1     1     60       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,286,750,4…          7,840  347,9…  160   1     5     128   1     1     58       0.003         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void gemv2T_kerne…
 31,286,759,1…          2,528  347,9…  1     80    1     32    16    1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void splitKreduce…
 31,286,762,4…         30,464  347,9…  1     1     1     1,0…  1     1     60       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,286,793,7…          7,680  347,9…  160   1     5     128   1     1     58       0.003         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void gemv2T_kerne…
 31,286,802,2…          2,496  347,9…  1     80    1     32    16    1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void splitKreduce…
 31,286,805,5…         31,200  347,9…  1     1     1     1,0…  1     1     60       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,286,837,6…          7,776  347,9…  160   1     5     128   1     1     58       0.003         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void gemv2T_kerne…
 31,286,846,3…          2,496  347,9…  1     80    1     32    16    1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void splitKreduce…
 31,286,849,7…         31,136  347,9…  1     1     1     1,0…  1     1     60       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,286,881,7…          7,616  347,9…  160   1     5     128   1     1     58       0.003         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void gemv2T_kerne…
 31,286,890,2…          2,528  347,9…  1     80    1     32    16    1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void splitKreduce…
 31,286,893,5…         30,976  347,9…  1     1     1     1,0…  1     1     60       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,286,925,3…          7,776  347,9…  160   1     5     128   1     1     58       0.003         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void gemv2T_kerne…
 31,286,934,0…          2,496  347,9…  1     80    1     32    16    1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void splitKreduce…
 31,286,937,4…         31,328  347,9…  1     1     1     1,0…  1     1     60       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,286,969,7…          7,616  348,0…  160   1     5     128   1     1     58       0.003         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void gemv2T_kerne…
 31,286,978,2…          2,496  348,0…  1     80    1     32    16    1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void splitKreduce…
 31,286,981,5…         30,592  348,0…  1     1     1     1,0…  1     1     60       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,287,013,1…          7,648  348,0…  160   1     5     128   1     1     58       0.003         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void gemv2T_kerne…
 31,287,021,5…          2,528  348,0…  1     80    1     32    16    1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void splitKreduce…
 31,287,024,9…         31,136  348,0…  1     1     1     1,0…  1     1     60       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,287,057,0…          7,616  348,0…  160   1     5     128   1     1     58       0.003         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void gemv2T_kerne…
 31,287,065,4…          2,496  348,0…  1     80    1     32    16    1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void splitKreduce…
 31,287,068,8…         30,816  348,0…  1     1     1     1,0…  1     1     60       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,287,100,6…          7,680  348,0…  160   1     5     128   1     1     58       0.003         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void gemv2T_kerne…
 31,287,109,0…          2,496  348,0…  1     80    1     32    16    1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void splitKreduce…
 31,287,112,4…         31,296  348,0…  1     1     1     1,0…  1     1     60       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,287,144,7…          7,776  348,0…  160   1     5     128   1     1     58       0.003         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void gemv2T_kerne…
 31,287,153,4…          2,528  348,0…  1     80    1     32    16    1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void splitKreduce…
 31,287,156,8…         30,944  348,0…  1     1     1     1,0…  1     1     60       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,287,188,6…          7,776  348,0…  160   1     5     128   1     1     58       0.003         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void gemv2T_kerne…
 31,287,197,3…          2,528  348,0…  1     80    1     32    16    1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void splitKreduce…
 31,287,200,7…         31,136  348,0…  1     1     1     1,0…  1     1     60       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,287,232,7…          7,776  348,0…  160   1     5     128   1     1     58       0.003         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void gemv2T_kerne…
 31,287,241,4…          2,496  348,0…  1     80    1     32    16    1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void splitKreduce…
 31,287,244,8…         31,264  348,0…  1     1     1     1,0…  1     1     60       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,287,277,0…          7,776  348,0…  160   1     5     128   1     1     58       0.003         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void gemv2T_kerne…
 31,287,285,8…          2,496  348,0…  1     80    1     32    16    1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void splitKreduce…
 31,287,289,1…         30,560  348,0…  1     1     1     1,0…  1     1     60       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,287,320,6…          7,744  348,0…  160   1     5     128   1     1     58       0.003         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void gemv2T_kerne…
 31,287,329,1…          2,496  348,0…  1     80    1     32    16    1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void splitKreduce…
 31,287,332,5…         31,232  348,0…  1     1     1     1,0…  1     1     60       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,287,364,5…          7,648  348,0…  160   1     5     128   1     1     58       0.003         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void gemv2T_kerne…
 31,287,373,0…          2,496  348,0…  1     80    1     32    16    1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void splitKreduce…
 31,287,376,4…         30,848  348,0…  1     1     1     1,0…  1     1     60       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,287,408,2…          7,744  348,1…  160   1     5     128   1     1     58       0.003         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void gemv2T_kerne…
 31,287,416,9…          2,560  348,1…  1     80    1     32    16    1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void splitKreduce…
 31,287,420,2…         31,424  348,1…  1     1     1     1,0…  1     1     60       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,287,452,5…          7,840  348,1…  160   1     5     128   1     1     58       0.003         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void gemv2T_kerne…
 31,287,461,2…          2,528  348,1…  1     80    1     32    16    1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void splitKreduce…
 31,287,464,6…         30,880  348,1…  1     1     1     1,0…  1     1     60       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,287,496,3…          7,776  348,1…  160   1     5     128   1     1     58       0.003         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void gemv2T_kerne…
 31,287,505,1…          2,496  348,1…  1     80    1     32    16    1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void splitKreduce…
 31,287,508,5…         31,232  348,1…  1     1     1     1,0…  1     1     60       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,287,540,5…          7,936  348,1…  160   1     5     128   1     1     58       0.003         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void gemv2T_kerne…
 31,287,549,2…          2,528  348,1…  1     80    1     32    16    1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void splitKreduce…
 31,287,552,6…         30,848  348,1…  1     1     1     1,0…  1     1     60       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,287,584,4…          7,775  348,1…  160   1     5     128   1     1     58       0.003         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void gemv2T_kerne…
 31,287,593,1…          2,496  348,1…  1     80    1     32    16    1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void splitKreduce…
 31,287,596,5…         30,976  348,1…  1     1     1     1,0…  1     1     60       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,287,628,3…          7,680  348,1…  160   1     5     128   1     1     58       0.003         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void gemv2T_kerne…
 31,287,637,0…          2,496  348,1…  1     80    1     32    16    1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void splitKreduce…
 31,287,640,3…         30,240  348,1…  1     1     1     1,0…  1     1     60       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,287,671,3…          7,904  348,1…  160   1     5     128   1     1     58       0.003         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void gemv2T_kerne…
 31,287,680,0…          2,496  348,1…  1     80    1     32    16    1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void splitKreduce…
 31,287,683,4…         31,007  348,1…  1     1     1     1,0…  1     1     60       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,287,715,2…          7,712  348,1…  160   1     5     128   1     1     58       0.003         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void gemv2T_kerne…
 31,287,723,9…          2,560  348,1…  1     80    1     32    16    1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void splitKreduce…
 31,287,727,3…         31,231  348,1…  1     1     1     1,0…  1     1     60       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,287,759,3…          7,775  348,1…  160   1     5     128   1     1     58       0.003         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void gemv2T_kerne…
 31,287,768,0…          2,528  348,1…  1     80    1     32    16    1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void splitKreduce…
 31,287,771,4…         31,295  348,1…  1     1     1     1,0…  1     1     60       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,287,803,7…          7,809  348,1…  160   1     5     128   1     1     58       0.003         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void gemv2T_kerne…
 31,287,812,4…          2,496  348,1…  1     80    1     32    16    1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void splitKreduce…
 31,287,815,8…         31,520  348,1…  1     1     1     1,0…  1     1     60       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,287,848,3…          7,744  348,2…  160   1     5     128   1     1     58       0.003         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void gemv2T_kerne…
 31,287,857,0…          2,527  348,2…  1     80    1     32    16    1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void splitKreduce…
 31,287,860,4…         30,943  348,2…  1     1     1     1,0…  1     1     60       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,287,892,2…          7,840  348,2…  160   1     5     128   1     1     58       0.003         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void gemv2T_kerne…
 31,287,900,9…          2,496  348,2…  1     80    1     32    16    1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void splitKreduce…
 31,287,904,3…         30,848  348,2…  1     1     1     1,0…  1     1     60       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,287,936,0…          7,679  348,2…  160   1     5     128   1     1     58       0.003         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void gemv2T_kerne…
 31,287,944,5…          2,688  348,2…  1     80    1     32    16    1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void splitKreduce…
 31,287,948,1…         30,368  348,2…  1     1     1     1,0…  1     1     60       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,287,979,4…          7,840  348,2…  160   1     5     128   1     1     58       0.003         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void gemv2T_kerne…
 31,287,988,1…          2,527  348,2…  1     80    1     32    16    1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void splitKreduce…
 31,287,991,5…         30,912  348,2…  1     1     1     1,0…  1     1     60       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 31,288,023,3…          7,617  348,2…  160   1     5     128   1     1     58       0.003         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void gemv2T_kerne…
 31,288,031,7…          2,496  348,2…  1     80    1     32    16    1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void splitKreduce…
