Generating SQLite file /home/aihimekpen/research_summer_2026/research/results/step1_profiling_unifolm_vla0/nsight_systems_20260805_140403/unifolm_vla0_nsys.sqlite from /home/aihimekpen/research_summer_2026/research/results/step1_profiling_unifolm_vla0/nsight_systems_20260805_140403/unifolm_vla0_nsys.nsys-rep
Processing [/home/aihimekpen/research_summer_2026/research/results/step1_profiling_unifolm_vla0/nsight_systems_20260805_140403/unifolm_vla0_nsys.sqlite] with [/opt/nvidia/nsight-systems/2023.1.2/host-linux-x64/reports/cuda_gpu_trace.py]... 

 ** CUDA GPU Trace (cuda_gpu_trace):

  Start (ns)    Duration (ns)  CorrId  GrdX  GrdY  GrdZ  BlkX  BlkY  BlkZ  Reg/Trd  StcSMem (MB)  DymSMem (MB)  Bytes (MB)  Throughput (MBps)  SrcMemKd  DstMemKd           Device           Ctx  Strm         Name       
 32,619,679,1…          2,976  444,4…  3     1     1     128   1     1     25       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 32,619,682,9…          4,160  444,4…  6     1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 32,619,688,1…         44,384  444,5…  9,2…  1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 32,619,733,5…         33,344  444,5…  384   1     1     128   1     1     61       0.003         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void gemv2T_kerne…
 32,619,767,8…          6,016  444,5…  58    1     1     32    4     1     40       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 32,619,774,8…          2,080  444,5…  3     1     1     128   1     1     16       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 32,619,777,8…          3,840  444,5…  348   1     1     128   1     1     16       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 32,619,782,5…          4,000  444,5…  348   1     1     128   1     1     16       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 32,619,787,5…          4,384  444,5…  3     1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 32,619,792,9…         22,912  444,6…  4,6…  1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 32,619,817,2…          1,312  444,6…  None  None  None  None  None  None  None     None          None               0.000             73.171  Device    None      Tesla V100-DGXS-32GB (0)    1    16  [CUDA memset]     
 32,619,820,5…         51,296  444,6…  12    2     3     256   1     1     134      0.043         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  volta_sgemm_128x3…
 32,619,872,6…          4,704  444,6…  3     1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 32,619,878,3…         50,976  444,6…  10,…  1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 32,619,930,9…          1,312  444,6…  None  None  None  None  None  None  None     None          None               0.000            146.341  Device    None      Tesla V100-DGXS-32GB (0)    1    16  [CUDA memset]     
 32,619,934,1…        167,360  444,6…  12    4     3     256   1     1     134      0.043         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  volta_sgemm_128x3…
 32,620,102,5…          4,864  444,6…  3     1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 32,620,108,3…         49,312  444,6…  10,…  1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 32,620,159,1…          1,344  444,7…  None  None  None  None  None  None  None     None          None               0.000            142.857  Device    None      Tesla V100-DGXS-32GB (0)    1    16  [CUDA memset]     
 32,620,162,4…        166,432  444,7…  12    4     3     256   1     1     134      0.043         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  volta_sgemm_128x3…
 32,620,329,6…         34,304  444,7…  1     32    1     32    4     1     168      0.000         0.022               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  fmha_cutlassF_f32…
 32,620,364,9…          4,288  444,7…  3     1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 32,620,370,0…         22,688  444,7…  4,6…  1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 32,620,394,1…          1,344  444,7…  None  None  None  None  None  None  None     None          None               0.000             71.429  Device    None      Tesla V100-DGXS-32GB (0)    1    16  [CUDA memset]     
 32,620,397,4…         50,944  444,7…  12    2     3     256   1     1     134      0.043         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  volta_sgemm_128x3…
 32,620,449,3…          2,400  444,8…  174   1     1     128   1     1     16       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 32,620,452,7…          2,783  444,8…  174   1     1     128   1     1     22       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 32,620,456,4…          5,696  444,8…  58    1     1     32    4     1     40       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 32,620,462,9…          4,032  444,8…  12    1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 32,620,467,8…         85,088  444,8…  18,…  1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 32,620,553,9…        170,015  444,8…  96    2     1     256   1     1     82       0.027         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  volta_sgemm_64x32…
 32,620,724,9…          5,152  444,8…  696   1     1     128   1     1     18       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 32,620,731,2…          4,192  444,9…  3     1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 32,620,736,2…         83,456  444,9…  18,…  1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 32,620,821,3…          1,311  444,9…  None  None  None  None  None  None  None     None          None               0.000             73.226  Device    None      Tesla V100-DGXS-32GB (0)    1    16  [CUDA memset]     
 32,620,824,5…        151,392  444,9…  12    2     3     256   1     1     134      0.043         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  volta_sgemm_128x3…
 32,620,976,9…          3,200  444,9…  174   1     1     128   1     1     22       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 32,620,981,1…          2,784  444,9…  3     1     1     128   1     1     25       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 32,620,984,8…          4,096  444,9…  6     1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 32,620,989,7…         42,304  444,9…  9,2…  1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 32,621,033,0…         33,696  445,0…  384   1     1     128   1     1     61       0.003         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void gemv2T_kerne…
 32,621,067,5…          6,464  445,0…  58    1     1     32    4     1     40       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 32,621,075,0…          2,080  445,0…  3     1     1     128   1     1     16       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 32,621,078,0…          3,872  445,0…  348   1     1     128   1     1     16       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 32,621,082,8…          3,712  445,0…  348   1     1     128   1     1     16       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 32,621,087,5…          4,256  445,0…  3     1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 32,621,092,7…         23,168  445,0…  4,6…  1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 32,621,117,4…          1,344  445,1…  None  None  None  None  None  None  None     None          None               0.000             71.429  Device    None      Tesla V100-DGXS-32GB (0)    1    16  [CUDA memset]     
 32,621,120,6…         50,880  445,1…  12    2     3     256   1     1     134      0.043         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  volta_sgemm_128x3…
 32,621,172,5…          4,512  445,1…  3     1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 32,621,177,9…         22,880  445,1…  4,6…  1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 32,621,202,4…          1,312  445,1…  None  None  None  None  None  None  None     None          None               0.000             73.171  Device    None      Tesla V100-DGXS-32GB (0)    1    16  [CUDA memset]     
 32,621,205,6…         51,040  445,1…  12    2     3     256   1     1     134      0.043         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  volta_sgemm_128x3…
 32,621,257,6…          4,704  445,1…  3     1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 32,621,263,1…         22,304  445,1…  4,6…  1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 32,621,287,0…          1,344  445,2…  None  None  None  None  None  None  None     None          None               0.000             71.429  Device    None      Tesla V100-DGXS-32GB (0)    1    16  [CUDA memset]     
 32,621,290,3…         51,840  445,2…  12    2     3     256   1     1     134      0.043         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  volta_sgemm_128x3…
 32,621,343,1…         23,584  445,2…  1     32    1     32    4     1     168      0.000         0.022               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  fmha_cutlassF_f32…
 32,621,367,6…          4,544  445,2…  3     1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 32,621,373,2…         22,112  445,2…  4,6…  1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 32,621,396,8…          1,344  445,2…  None  None  None  None  None  None  None     None          None               0.000             71.429  Device    None      Tesla V100-DGXS-32GB (0)    1    16  [CUDA memset]     
 32,621,400,1…         49,856  445,2…  12    2     3     256   1     1     134      0.043         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  volta_sgemm_128x3…
 32,621,450,9…          2,400  445,2…  174   1     1     128   1     1     16       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 32,621,454,3…          3,072  445,3…  174   1     1     128   1     1     22       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 32,621,458,3…          5,696  445,3…  58    1     1     32    4     1     40       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 32,621,464,8…          4,224  445,3…  12    1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 32,621,470,0…         85,216  445,3…  18,…  1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 32,621,556,3…        168,832  445,3…  96    2     1     256   1     1     82       0.027         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  volta_sgemm_64x32…
 32,621,726,0…          5,056  445,3…  696   1     1     128   1     1     18       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 32,621,732,0…          4,896  445,4…  3     1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 32,621,737,8…         83,392  445,4…  18,…  1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 32,621,822,7…          1,312  445,4…  None  None  None  None  None  None  None     None          None               0.000             73.171  Device    None      Tesla V100-DGXS-32GB (0)    1    16  [CUDA memset]     
 32,621,825,9…        152,064  445,4…  12    2     3     256   1     1     134      0.043         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  volta_sgemm_128x3…
 32,621,978,8…          3,328  445,4…  174   1     1     128   1     1     22       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 32,621,983,0…          2,752  445,4…  3     1     1     128   1     1     25       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 32,621,986,6…          4,416  445,4…  6     1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 32,621,992,0…         42,592  445,4…  9,2…  1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 32,622,035,7…         32,960  445,4…  384   1     1     128   1     1     61       0.003         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void gemv2T_kerne…
 32,622,069,6…          6,399  445,5…  58    1     1     32    4     1     40       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 32,622,076,8…          2,080  445,5…  3     1     1     128   1     1     16       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 32,622,079,9…          3,840  445,5…  348   1     1     128   1     1     16       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 32,622,084,7…          3,968  445,5…  348   1     1     128   1     1     16       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 32,622,089,7…          3,968  445,5…  3     1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 32,622,094,6…         23,232  445,5…  4,6…  1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 32,622,119,4…          1,313  445,6…  None  None  None  None  None  None  None     None          None               0.000             73.115  Device    None      Tesla V100-DGXS-32GB (0)    1    16  [CUDA memset]     
 32,622,122,6…         50,400  445,6…  12    2     3     256   1     1     134      0.043         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  volta_sgemm_128x3…
 32,622,174,0…          4,417  445,6…  3     1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 32,622,179,4…         49,248  445,6…  10,…  1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 32,622,230,2…          1,312  445,6…  None  None  None  None  None  None  None     None          None               0.000            146.341  Device    None      Tesla V100-DGXS-32GB (0)    1    16  [CUDA memset]     
 32,622,233,4…        166,656  445,6…  12    4     3     256   1     1     134      0.043         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  volta_sgemm_128x3…
 32,622,401,1…          4,769  445,6…  3     1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 32,622,406,7…         49,953  445,6…  10,…  1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 32,622,458,3…          1,344  445,6…  None  None  None  None  None  None  None     None          None               0.000            142.857  Device    None      Tesla V100-DGXS-32GB (0)    1    16  [CUDA memset]     
 32,622,461,6…        167,137  445,6…  12    4     3     256   1     1     134      0.043         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  volta_sgemm_128x3…
 32,622,629,7…         34,432  445,7…  1     32    1     32    4     1     168      0.000         0.022               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  fmha_cutlassF_f32…
 32,622,665,2…          4,225  445,7…  3     1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 32,622,670,3…         23,136  445,7…  4,6…  1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 32,622,694,9…          1,473  445,7…  None  None  None  None  None  None  None     None          None               0.000             65.173  Device    None      Tesla V100-DGXS-32GB (0)    1    16  [CUDA memset]     
 32,622,698,2…         49,568  445,7…  12    2     3     256   1     1     134      0.043         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  volta_sgemm_128x3…
 32,622,748,8…          2,400  445,7…  174   1     1     128   1     1     16       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 32,622,752,2…          2,976  445,7…  174   1     1     128   1     1     22       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 32,622,756,2…          6,144  445,8…  58    1     1     32    4     1     40       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 32,622,763,2…          4,320  445,8…  12    1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 32,622,768,4…         83,104  445,8…  18,…  1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 32,622,852,5…        169,728  445,8…  96    2     1     256   1     1     82       0.027         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  volta_sgemm_64x32…
 32,623,023,1…          5,184  445,8…  696   1     1     128   1     1     18       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 32,623,029,1…          4,160  445,8…  3     1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 32,623,034,2…         84,704  445,9…  18,…  1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 32,623,120,4…          1,312  445,9…  None  None  None  None  None  None  None     None          None               0.000             73.171  Device    None      Tesla V100-DGXS-32GB (0)    1    16  [CUDA memset]     
 32,623,123,7…        153,120  445,9…  12    2     3     256   1     1     134      0.043         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  volta_sgemm_128x3…
 32,623,277,7…          3,328  445,9…  174   1     1     128   1     1     22       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 32,623,281,9…          2,752  445,9…  3     1     1     128   1     1     25       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 32,623,285,5…          4,064  445,9…  6     1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 32,623,290,4…         42,464  445,9…  9,2…  1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 32,623,333,7…         33,568  445,9…  384   1     1     128   1     1     61       0.003         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void gemv2T_kerne…
 32,623,368,2…          6,112  446,0…  58    1     1     32    4     1     40       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 32,623,375,4…          2,048  446,0…  3     1     1     128   1     1     16       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 32,623,378,4…          3,872  446,0…  348   1     1     128   1     1     16       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 32,623,383,2…          3,744  446,0…  348   1     1     128   1     1     16       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 32,623,387,8…          4,288  446,0…  3     1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 32,623,392,9…         22,176  446,0…  4,6…  1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 32,623,416,6…          1,344  446,0…  None  None  None  None  None  None  None     None          None               0.000             71.429  Device    None      Tesla V100-DGXS-32GB (0)    1    16  [CUDA memset]     
 32,623,419,8…         51,584  446,0…  12    2     3     256   1     1     134      0.043         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  volta_sgemm_128x3…
 32,623,472,5…          4,352  446,1…  3     1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 32,623,477,6…         22,528  446,1…  4,6…  1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 32,623,501,8…          1,344  446,1…  None  None  None  None  None  None  None     None          None               0.000             71.429  Device    None      Tesla V100-DGXS-32GB (0)    1    16  [CUDA memset]     
 32,623,505,1…         49,504  446,1…  12    2     3     256   1     1     134      0.043         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  volta_sgemm_128x3…
 32,623,555,6…          4,704  446,1…  3     1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 32,623,561,2…         22,688  446,1…  4,6…  1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 32,623,585,4…          1,344  446,1…  None  None  None  None  None  None  None     None          None               0.000             71.429  Device    None      Tesla V100-DGXS-32GB (0)    1    16  [CUDA memset]     
 32,623,588,6…         50,208  446,1…  12    2     3     256   1     1     134      0.043         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  volta_sgemm_128x3…
 32,623,639,7…         24,256  446,2…  1     32    1     32    4     1     168      0.000         0.022               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  fmha_cutlassF_f32…
 32,623,664,8…          4,736  446,2…  3     1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 32,623,670,4…         23,360  446,2…  4,6…  1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 32,623,695,3…          1,312  446,2…  None  None  None  None  None  None  None     None          None               0.000             73.171  Device    None      Tesla V100-DGXS-32GB (0)    1    16  [CUDA memset]     
 32,623,698,6…         50,208  446,2…  12    2     3     256   1     1     134      0.043         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  volta_sgemm_128x3…
 32,623,749,8…          2,592  446,2…  174   1     1     128   1     1     16       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 32,623,753,2…          2,912  446,2…  174   1     1     128   1     1     22       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 32,623,756,9…          6,048  446,3…  58    1     1     32    4     1     40       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 32,623,764,0…          4,032  446,3…  12    1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 32,623,768,8…         83,424  446,3…  18,…  1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 32,623,853,4…        170,367  446,3…  96    2     1     256   1     1     82       0.027         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  volta_sgemm_64x32…
 32,624,024,7…          5,440  446,3…  696   1     1     128   1     1     18       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 32,624,030,9…          4,512  446,3…  3     1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 32,624,036,3…         83,585  446,3…  18,…  1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 32,624,121,5…          1,343  446,4…  None  None  None  None  None  None  None     None          None               0.000             71.482  Device    None      Tesla V100-DGXS-32GB (0)    1    16  [CUDA memset]     
 32,624,124,7…        154,208  446,4…  12    2     3     256   1     1     134      0.043         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  volta_sgemm_128x3…
 32,624,279,8…          2,944  446,4…  174   1     1     128   1     1     22       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 32,624,283,6…          2,881  446,4…  3     1     1     128   1     1     25       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 32,624,287,5…          4,384  446,4…  6     1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 32,624,292,8…         42,913  446,4…  9,2…  1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 32,624,336,6…         33,280  446,4…  384   1     1     128   1     1     61       0.003         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void gemv2T_kerne…
 32,624,370,9…          6,143  446,5…  58    1     1     32    4     1     40       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 32,624,377,8…          2,080  446,5…  3     1     1     128   1     1     16       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 32,624,380,8…          3,839  446,5…  348   1     1     128   1     1     16       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 32,624,385,6…          3,744  446,5…  348   1     1     128   1     1     16       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 32,624,390,3…          3,935  446,5…  3     1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 32,624,395,2…         22,144  446,5…  4,6…  1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 32,624,418,8…          1,344  446,5…  None  None  None  None  None  None  None     None          None               0.000             71.429  Device    None      Tesla V100-DGXS-32GB (0)    1    16  [CUDA memset]     
 32,624,422,0…         50,304  446,5…  12    2     3     256   1     1     134      0.043         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  volta_sgemm_128x3…
 32,624,473,4…          4,704  446,5…  3     1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 32,624,479,0…         50,272  446,6…  10,…  1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 32,624,530,8…          1,344  446,6…  None  None  None  None  None  None  None     None          None               0.000            142.857  Device    None      Tesla V100-DGXS-32GB (0)    1    16  [CUDA memset]     
 32,624,534,0…        165,504  446,6…  12    4     3     256   1     1     134      0.043         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  volta_sgemm_128x3…
 32,624,700,6…          4,448  446,6…  3     1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 32,624,705,9…         49,760  446,6…  10,…  1     1     128   1     1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 32,624,757,3…          1,344  446,6…  None  None  None  None  None  None  None     None          None               0.000            142.857  Device    None      Tesla V100-DGXS-32GB (0)    1    16  [CUDA memset]     
 32,624,760,6…        166,912  446,6…  12    4     3     256   1     1     134      0.043         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  volta_sgemm_128x3…
